NU_SEQUENCIAL;NU_ANO;CO_ESCOLA;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;CO_UF_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_UF_PROVA;SG_UF_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;CO_PROVA_CN;CO_PROVA_CH;CO_PROVA_LC;CO_PROVA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TX_RESPOSTAS_CN;TX_RESPOSTAS_CH;TX_RESPOSTAS_LC;TX_RESPOSTAS_MT;TP_LINGUA;TX_GABARITO_CN;TX_GABARITO_CH;TX_GABARITO_LC;TX_GABARITO_MT;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO
3467101;2024;;;;;;;;;1500602;Altamira;15;PA;1;1;1;1;1420;1383;1395;1408;371;468.5;501.7;423;BAABAEDEACABDEDBDCCADEBEACBEEEAACECBEEDCADCBC;BEEBBEBCEDABDCBACEBDAACEDBCACEAAAEADACACBABEA;CBEDCEDBECACAEECEDDCAAAEABCEEADCDEDACDDECBBEB;CDBCACCCBEBECDADBDAEBADBDBDDAEDCBCECDAAEBEBDA;1;CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB;CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC;CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB;CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE;1;120;120;120;120;100;580
919013;2024;;;;;;;;;1500602;Altamira;15;PA;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;
3352656;2024;15177858;1500602;Altamira;15;PA;2;2;1;1500602;Altamira;15;PA;1;1;1;1;1419;1385;1398;1407;517.3;449.4;526.1;575.5;BAEDAECCBCCDCDEDBBCDECEBEAEBDDCADEEAEBBDCDCAE;AEBCDCCBDCBCDCACBBAACDBAEEDDEABEAACBEBBDEBACB;CDADABDCADBECEDCBCEBBAEEADDEDCBECACDBDADEAECB;DBBACBEDEBEDDCDBEDBABBCDDCBACECDAECDBADABDADC;1;BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED;CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD;EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB;ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE;1;100;120;120;120;140;600
274900;2024;;;;;;;;;1500602;Altamira;15;PA;1;1;1;1;1421;1386;1397;1409;453;531.4;537.7;465.1;EACAEECACABECABDDCDDABDBDCABEADAABBADECACDEAB;DCDBADDECEADCCDAECDDABBCADDAECCDAACBBDEEDAECA;ACCDDEACAADEDBDCEDDBDEECDACDACEBCECEDDAECBECD;AEAECBDEBDEACDCDCABAEDDEACADBDEEDACBCAEADAEDE;1;DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED;ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE;AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE;CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB;1;80;140;120;80;100;520
980540;2024;15104907;1500602;Altamira;15;PA;2;1;1;1500602;Altamira;15;PA;1;1;1;1;1419;1385;1398;1407;446.8;499.5;561.9;549.9;ECEDDABCBDCBCDDEEDADBAECEEADEDBEECEEBDCEDDBCB;AEBADBDADBCCEBABEEEADECADEADDAEBCABDBBAEBBBCD;BCAADBDCBDEECEDCBAECADEEDCBBBCABCEBDADADDAECE;CCCABEBCDDCDEDCBDEAABCABBEBDDCCDAACDCDBEDCCDC;0;BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED;CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD;EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB;ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE;1;160;200;180;180;200;920
1677581;2024;15104907;1500602;Altamira;15;PA;2;1;1;1500602;Altamira;15;PA;0;2;2;0;;;;;;;;;;;;;1;;;;;;;;;;;
1662398;2024;;;;;;;;;1500602;Altamira;15;PA;1;1;1;1;1420;1383;1395;1408;505.8;350.9;345.5;421.9;EAADEEEBADEDDBBAADDDCCCBBBCCBBDDBBDDDEBAAADDD;CCCCAAACCCAEEEEAAABBCCDDEEDCBDBBCCBAABAABEEEE;EEEAADAAACCABBBDDBBBBBBEEAAACCBBBBCDBCCCEAAAA;BBCCDDAAEEAABBBAAADDDBBCCCAAAABBAACCEEDDCCEEE;0;CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB;CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC;CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB;CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE;1;120;120;120;120;0;480
3137609;2024;15106250;1501725;Brasil Novo;15;PA;2;1;1;1500602;Altamira;15;PA;1;1;1;1;1421;1386;1397;1409;419.8;409.1;377.3;413.7;DEBCEDDBCABDABEECBDDCEAADBBCDACDBEADBCEADBEAC;BBEABDABEDADCBEEBBDCDAEDCABCDACBDAEBCDABDCEAA;BDCBADBCCEBCADBDEBBDADDCAEBCACBDCEADCEBACAADB;ADAAAECCDEDBDDADEECCABDABEDACBDBBADEBCCDBAACE;1;DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED;ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE;AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE;CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB;1;80;120;80;80;100;460
2660854;2024;;;;;;;;;1500602;Altamira;15;PA;1;1;1;1;1421;1386;1397;1409;536.3;614.3;665.3;541.1;DDCEDEDAACBEACEDBEDCAEECDCAECBDADBBECCADEECED;ADCAADEECBAECEDAC.BBBEBCDACCBCDEAEDAEBEBBCECB;DACDDCBEDADEEBDBBDBBCEECBDEDAACDCBDEDDCECBECE;ADABBAEEBEEBBDAACDBCAECBBBCAEBCACDCCAEABEBABD;1;DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED;ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE;AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE;CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB;1;140;140;120;160;140;700
3859606;2024;15105016;1508357;Vitória do Xingu;15;PA;2;1;1;1500602;Altamira;15;PA;1;1;1;1;1421;1386;1397;1409;444.7;545.5;557.3;401.5;DADBCBCCDCCEADAEEEADDCBEDCBACADABBEEAEDDBEDEE;ACBCADDEEBEDCACACCBDBEBDBAEABECEAECEBEEEBDEAB;AAABEBBEDAAEEBDAEDBBDDEBACCAAEBDCEDEDCCECBEDC;BECBEEDDACEBBCDBEBBCCAEDCDACCEDADCBADECDEDCCE;1;DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED;ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE;AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE;CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB;1;120;180;120;120;140;680
722830;2024;15169138;1500602;Altamira;15;PA;2;1;1;1500602;Altamira;15;PA;1;1;1;1;1419;1385;1398;1407;410.3;437;476;436.1;ACAAEEACDAEEAEEDABCEAEEAECCBDDDAAAEACDDAAAAAA;ACBEBCBBCCBEDEEABAAACAAAEAEDCAECAAAADACACDAAC;BEABDCEDBDEEDDDEEACDDEADCADABBABBBCDADDADBBCB;ECDCBDEBCAABCBCBBCACDBCDBCBDCAACBDCDCBEEBCBAE;0;BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED;CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD;EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB;ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE;1;80;120;80;120;40;440
976460;2024;15109194;1507805;Senador José Porfírio;15;PA;2;1;1;1500602;Altamira;15;PA;1;1;1;1;1420;1383;1395;1408;471.6;428.3;490;414.3;DACBCAEEEEDBCCEADCA*AADCEADADBECBABCCECDBDDCC;ACEBECBBDBEACDEDBECADBABEAABEECACBAEDCBAAABDB;ADABEECCEDBDCBBDDBBCEBBCCBDDDDDBDCEDEBCCBDEBA;DDABEBDBCDCADECBEAADCCBBAEBBCEDEABCDEACEDDABC;1;CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB;CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC;CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB;CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE;1;140;120;120;140;100;620
2395411;2024;;;;;;;;;1500602;Altamira;15;PA;1;1;1;1;1420;1383;1395;1408;397.8;387.8;470.6;495.7;ABDAAADEACBCDEACEDACBACEDECDDBACABCEAEECDBCDD;DEAABDCBCECDADEABACEDBDACEDCBDEADDBDCDDAECBDE;ABDACECEECBDDBADAEDCDBDEBACEBAADDCEADCBBECADB;DEBBDCEBABDBBADCCADBEADEBEDCAAACDBCEABAEDCBCE;1;CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB;CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC;CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB;CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE;1;100;120;120;100;100;540
316547;2024;15169138;1500602;Altamira;15;PA;2;1;1;1500602;Altamira;15;PA;1;1;1;1;1421;1386;1397;1409;435.9;533.1;539;449.5;DCCAEEECACDDBCDDACEDABBEDCEBBBABEBDEAECABBAAB;ABCEADEBDEBECCDAEBBACECCAADBBADBAACABBEABBEDB;AAADCAAEEDAEEBDEBEBBDCDBCDCBACDDCADEDDCBCBEDE;CBCCADBCADBEACAACBEAEDACEDACEBEEDDBCBCACCBCAA;0;DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED;ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE;AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE;CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB;1;160;200;160;200;200;920
1817946;2024;;;;;;;;;1500602;Altamira;15;PA;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;
1764240;2024;;;;;;;;;1500602;Altamira;15;PA;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;
1040803;2024;;;;;;;;;1500602;Altamira;15;PA;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;
50771;2024;;;;;;;;;1500602;Altamira;15;PA;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;
6895;2024;;;;;;;;;1500602;Altamira;15;PA;1;1;1;1;1422;1384;1396;1410;515.6;530.8;543.2;483.7;BECDACDADBCBEECEAECEDAADEBAEDDEDAABBBDEBDABAD;CCDABCDEECDCCDEABEAEADDADECDDBCEEADEAECACEACA;DDABACAAECBBDAEEBCAABEBEBEDBDEBDEBABDCBECECBC;CACEABECBCDCCDEDACBDCBBDDBEDADCDBEDABEABDBDAC;1;BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD;DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA;AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC;DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD;1;140;200;160;180;200;880
2916314;2024;15104907;1500602;Altamira;15;PA;2;1;1;1500602;Altamira;15;PA;1;1;1;1;1420;1383;1395;1408;354.1;435.2;529.6;407;BAAABBCEADDBDCAEECBCADDBCCABACDACBEDEACBBEACC;CACBDACAAECADADDCEBEBABABDACDBCAADADCCADEAEBB;DAADDBCBECECCCBEEEDCABCAEBDECDADDADBCBEDBDBEB;CBBACABDBECACECABBAACDBCDADBACCBDEBEDDCCABACC;0;CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB;CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC;CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB;CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE;1;120;140;100;140;0;500
1307119;2024;;;;;;;;;1500602;Altamira;15;PA;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;
909962;2024;;;;;;;;;1500602;Altamira;15;PA;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;
1844558;2024;;;;;;;;;1500602;Altamira;15;PA;1;1;1;1;1422;1384;1396;1410;443.4;453.7;503.7;413;CBABECADDEBBABDBAEACDCCBCBEBABCBDBABDBCAABDAD;DADCECBAEBEBABABEDAEEBAEBDEBBAEABACEDEBBEABCA;ABDDBBAABCBBEBEEBDDADCAEDDCBBEBBDADAEBDEEBCAD;CBDCDADDAEAEDEBDCDABCECABCDBDEAEEACDEBBCECEDB;0;BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD;DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA;AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC;DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD;1;120;180;120;120;160;700
4272309;2024;;;;;;;;;1500602;Altamira;15;PA;1;1;1;1;1421;1386;1397;1409;367.8;427.1;415.6;544.8;EDEEABDABBDCBCACDDEDDADBDCEBBBBBCCDADDBEBBBDA;DECBBCBACECADEAAACDDDCBEDADADBEBCEAADBEDBDDDD;DCECDBCDDCDDEBDBAEDDBACAAEDCBCAEC.BDBABEAEDDD;ECBBAEDDEDCEDD.ACBEBAACDABDDCCCABDDDEBCCADEAD;1;DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED;ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE;AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE;CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB;1;80;100;60;80;0;320
2018927;2024;15104907;1500602;Altamira;15;PA;2;1;1;1500602;Altamira;15;PA;1;1;1;1;1421;1386;1397;1409;380.9;432.2;368.7;540.5;ADCBEBDCDADBDEAACDBEBDAEBEBDEBACEBDBDBDBEBDBC;ADBDBDBEAECCBDBACACADBDBBADCBCABCAEADBCAEAEDE;AACCBECAEEBDEBCACDCEABDBECEECDADBECACADBECADB;ADBDBDEBDEBADCDADBDBDBDBDBADBDADCADBDBDBDBDBE;1;DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED;ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE;AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE;CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB;4;0;0;0;0;0;0
1893926;2024;15583058;1500602;Altamira;15;PA;2;1;1;1500602;Altamira;15;PA;1;1;1;1;1420;1383;1395;1408;447.1;372.3;447.5;452.9;CBBEBACADDEDBACBCBABABDACBDEDDDEBCBCBCDBDADBE;BACDACEDCBEADBECBEBACABCDDEBACBEBDDCEDCDEBCEA;DAAEABBDEECCDBCEAEDCBCCEDEBDCADADADCBABDADCAB;CDCBCBDDCAAEBACEDBACEACBDACBDCEBACDACBDCEABCE;0;CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB;CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC;CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB;CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE;1;120;120;120;120;120;600
2637145;2024;15552900;1500602;Altamira;15;PA;4;1;1;1500602;Altamira;15;PA;1;1;1;1;1420;1383;1395;1408;460.1;442.3;450.5;512.4;DDEBAECEEAEBBAACCAEEBECDBCECDCDCDCECCAECDBEDD;BCAECEBCADBCDAEDCBCAABDECDAEBDEBDEACACCAEACEC;AEEACECBDEBBEDACEEBEDDECEBAABDEEDEBADCCDBBDDB;AECCCBDCDBCACBEECBDCBDADDBCCCCDCCBBDDABCAEBBA;0;CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB;CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC;CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB;CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE;1;120;160;120;160;120;680
1263189;2024;15106250;1501725;Brasil Novo;15;PA;2;1;1;1500602;Altamira;15;PA;1;1;1;1;1419;1385;1398;1407;408.8;407.4;407.9;411;ADABCCEBCEEDBBADDBBAEACCEABDAABBEAEADBCCBDACA;CBBADCECEACCDAABADBCBADECEBACEEEBABEABBCAEDCA;BBCADCBDABABEADEBECBBCAEAECBDAABDEBDADAACECBA;EDADDECEBDDBDECBDBABADDCBECAEEBEBAEBEABCCDBED;1;BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED;CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD;EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB;ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE;1;120;120;100;120;80;540
2533659;2024;;;;;;;;;1500602;Altamira;15;PA;1;1;1;1;1420;1383;1395;1408;479.1;356;595.4;762;ECCDAECAEEECDBAAECDECECECDEDC.BCDECEBDECDCDEC;BCCADEBACEBDBDEDACDBBDAADCACDEACDECABBCDEBADE;CAAAEECBECEDDCBDEBBACCAECBCBDDDBEDDDBBEDABCEB;CECEAEEADAACDCBDBCCBBDCBCACABBABBACDDABABCDBA;0;CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB;CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC;CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB;CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE;1;160;180;160;200;180;880
2003636;2024;;;;;;;;;1500602;Altamira;15;PA;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;
2307281;2024;;;;;;;;;1500602;Altamira;15;PA;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;
3736687;2024;;;;;;;;;1500602;Altamira;15;PA;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;
199193;2024;;;;;;;;;1500602;Altamira;15;PA;1;1;1;1;1421;1386;1397;1409;452.9;483;498.5;398.6;ACBCCDBACCADECBBBDCAACDDADCCBCBBAADBADEEEDBAA;BBEDABBACDBDCBBAEDCDCAADDADCABAEAEBABBEEDAECB;BAEAAEAACBBCEBAACDAEDAACCBEEBBDDAAEEEDAECBECB;DEACCDCCCABCBCDDCBBBCDEABACBCADEDDBCCEECDEACA;0;DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED;ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE;AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE;CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB;1;120;160;120;160;120;680
348509;2024;;;;;;;;;1500602;Altamira;15;PA;1;1;1;1;1422;1384;1396;1410;480.6;559.2;521.8;391.3;CAECBEBBCADEBEEAADBEABAABCBCADCEDEABDB*CADBCC;BDDABCAAECBDEABCEBEABDDACDAACDBEBACEAACEBCEDA;ABABDDADECBBDACEBDAD*EBBCACAEAAEEBDABABECDEDA;DDEBCAABDBACBECADBCDACBACBADABABDEBDBBCADBDBC;0;BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD;DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA;AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC;DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD;1;120;160;120;120;140;660
4129223;2024;;;;;;;;;1500602;Altamira;15;PA;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;
991492;2024;;;;;;;;;1500602;Altamira;15;PA;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;
4259877;2024;;;;;;;;;1500602;Altamira;15;PA;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;
3706514;2024;;;;;;;;;1500602;Altamira;15;PA;1;1;1;1;1419;1385;1398;1407;458.5;490.8;540.9;452.4;EEBBBCDDBABCDBBDECDDEBEACBBAAAACBDEDCAEDBACDB;AABABADBBDCCDDABBCCBDCABDAECDBEEEDCABBCDDCDAD;CAADACDBBDEEEDBEADCBAAEEBCADEDBECBCDADDDDCECB;BBCCCEBDCBCDEDECDECCECDCDECABCCAEDDBDBDDBDCBE;0;BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED;CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD;EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB;ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE;1;120;160;100;120;140;640
1565055;2024;;;;;;;;;1500602;Altamira;15;PA;1;1;1;1;1421;1386;1397;1409;491;467.3;448.5;438.2;AECADBCBBDEBBCDDCBCAABCCBEAEDAAADBDECCBBCACED;DBACDDCADBBDCCDACBAECCABBDBABADEAEDBBCBDDDECE;BDADDCEDDADAABCACBDBDBEABEEADECABDDCCACBCEECC;BADCBBBCCCBBCCDBBEBCBEDDBAECCCBEDBCCBECBCCBCB;0;DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED;ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE;AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE;CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB;1;120;160;100;120;140;640
356947;2024;;;;;;;;;1500602;Altamira;15;PA;1;1;1;1;1421;1386;1397;1409;379.8;529.3;555.8;467.7;ECCEDEDCBBEEBADCDBADADECBDCEBECACDBEBCBEADADB;ABEAAEBECEACCEDADBDABBDCBDBCECCDAAAEDDEEBAECB;DBCCDCAEDADEEADCCEADCEDBBBECDDCDCACEDDAECCECA;DCBDCBBDCDDABEBACCBDCCBCDCBDCBEEDAEDEADCBDCEA;1;DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED;ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE;AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE;CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB;1;100;140;80;160;120;600
1658462;2024;15106250;1501725;Brasil Novo;15;PA;2;1;1;1500602;Altamira;15;PA;1;1;1;1;1419;1385;1398;1407;428.3;388.1;565.7;553.6;ECBCBDBDAECBBEDBECEDACDADAABCBAEADBDAECDBCCEC;AAEDEBDBDCCDCEBCDACBCECDBBEADECDBCECBDDCADECB;CECDDCDCBDEEAEEBEDCCADCEBEBEDDEBCCBDADBDDEECB;DCBACCBEDDABABDDACACEBCBCABBCBBEDCAEDEDBDCCBB;1;BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED;CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD;EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB;ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE;1;100;140;120;120;120;600
59720;2024;15104907;1500602;Altamira;15;PA;2;1;1;1500602;Altamira;15;PA;1;1;1;1;1419;1385;1398;1407;457.8;497.2;522.4;377.7;ABEBDECCACCBDACCEDCACAACDAEBBDBADCEAEBBBDCBBA;BAEDECDAEADAEBABEECBBDCAEBCDEEBCEABAABBCECCAD;CDADDBDCBCEEDEBAEDCDDDAEBEBDACEBDCBAADDDAEECB;DBEECCBEDADDDEDEECAEDDBECADABECBCAEBBEDDECDBA;0;BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED;CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD;EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB;ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE;1;140;160;160;120;140;720
